mouse_id,month,treatment,clade_volume,ln2volume
#282,m0,No UV,7333.352691,12.84025721
#974,m0,No UV,7333.352691,12.84025721
#003,m0,No UV,7340.270949,12.8416176
#258,m0,No UV,7340.270949,12.8416176
#281,m0,No UV,7347.189206,12.84297671
#317,m0,No UV,7347.189206,12.84297671
#317,m0,No UV,7347.189206,12.84297671
#974,m0,No UV,7347.189206,12.84297671
#003,m0,No UV,7354.107463,12.84433454
#009,m0,No UV,7354.107463,12.84433454
#022,m0,No UV,7354.107463,12.84433454
#263,m0,No UV,7354.107463,12.84433454
#263,m0,No UV,7361.02572,12.8456911
#263,m0,No UV,7361.02572,12.8456911
#263,m0,No UV,7361.02572,12.8456911
#974,m0,No UV,7361.02572,12.8456911
#317,m0,No UV,7367.943978,12.84704638
#281,m0,No UV,7374.862235,12.84840038
#289,m0,No UV,7374.862235,12.84840038
#289,m0,No UV,7374.862235,12.84840038
#131,m0,No UV,7381.780492,12.84975312
#291,m0,No UV,7381.780492,12.84975312
#970,m0,No UV,7381.780492,12.84975312
#009,m0,No UV,7388.698749,12.85110459
#263,m0,No UV,7395.617007,12.8524548
#291,m0,No UV,7395.617007,12.8524548
#303,m0,No UV,7395.617007,12.8524548
#974,m0,No UV,7395.617007,12.8524548
#003,m0,No UV,7402.535264,12.85380374
#009,m0,No UV,7402.535264,12.85380374
#263,m0,No UV,7402.535264,12.85380374
#281,m0,No UV,7402.535264,12.85380374
#282,m0,No UV,7402.535264,12.85380374
#003,m0,No UV,7409.453521,12.85515143
#258,m0,No UV,7409.453521,12.85515143
#281,m0,No UV,7409.453521,12.85515143
#282,m0,No UV,7409.453521,12.85515143
#317,m0,No UV,7409.453521,12.85515143
#009,m0,No UV,7416.371778,12.85649785
#258,m0,No UV,7416.371778,12.85649785
#281,m0,No UV,7416.371778,12.85649785
#303,m0,No UV,7416.371778,12.85649785
#317,m0,No UV,7416.371778,12.85649785
#974,m0,No UV,7416.371778,12.85649785
#009,m0,No UV,7423.290036,12.85784302
#970,m0,No UV,7423.290036,12.85784302
#131,m0,No UV,7430.208293,12.85918694
#303,m0,No UV,7430.208293,12.85918694
#131,m0,No UV,7437.12655,12.86052961
#289,m0,No UV,7437.12655,12.86052961
#974,m0,No UV,7437.12655,12.86052961
#131,m0,No UV,7444.044807,12.86187102
#282,m0,No UV,7444.044807,12.86187102
#303,m0,No UV,7444.044807,12.86187102
#281,m0,No UV,7450.963065,12.8632112
#282,m0,No UV,7450.963065,12.8632112
#022,m0,No UV,7457.881322,12.86455012
#131,m0,No UV,7457.881322,12.86455012
#263,m0,No UV,7457.881322,12.86455012
#974,m0,No UV,7457.881322,12.86455012
#974,m0,No UV,7457.881322,12.86455012
#974,m0,No UV,7457.881322,12.86455012
#974,m0,No UV,7457.881322,12.86455012
#258,m0,No UV,7464.799579,12.86588781
#974,m0,No UV,7464.799579,12.86588781
#022,m0,No UV,7471.717836,12.86722426
#263,m0,No UV,7471.717836,12.86722426
#317,m0,No UV,7471.717836,12.86722426
#970,m0,No UV,7471.717836,12.86722426
#974,m0,No UV,7471.717836,12.86722426
#009,m0,No UV,7478.636094,12.86855947
#022,m0,No UV,7478.636094,12.86855947
#282,m0,No UV,7478.636094,12.86855947
#289,m0,No UV,7478.636094,12.86855947
#289,m0,No UV,7478.636094,12.86855947
#303,m0,No UV,7478.636094,12.86855947
#317,m0,No UV,7478.636094,12.86855947
#970,m0,No UV,7478.636094,12.86855947
#303,m0,No UV,7485.554351,12.86989345
#003,m0,No UV,7492.472608,12.87122619
#258,m0,No UV,7492.472608,12.87122619
#263,m0,No UV,7492.472608,12.87122619
#289,m0,No UV,7492.472608,12.87122619
#303,m0,No UV,7492.472608,12.87122619
#303,m0,No UV,7499.390865,12.8725577
#317,m0,No UV,7499.390865,12.8725577
#970,m0,No UV,7499.390865,12.8725577
#009,m0,No UV,7506.309123,12.87388799
#282,m0,No UV,7506.309123,12.87388799
#282,m0,No UV,7506.309123,12.87388799
#291,m0,No UV,7506.309123,12.87388799
#303,m0,No UV,7513.22738,12.87521705
#970,m0,No UV,7513.22738,12.87521705
#970,m0,No UV,7513.22738,12.87521705
#003,m0,No UV,7520.145637,12.87654489
#003,m0,No UV,7520.145637,12.87654489
#970,m0,No UV,7520.145637,12.87654489
#970,m0,No UV,7520.145637,12.87654489
#974,m0,No UV,7520.145637,12.87654489
#974,m0,No UV,7520.145637,12.87654489
#022,m0,No UV,7527.063894,12.8778715
#317,m0,No UV,7527.063894,12.8778715
#974,m0,No UV,7527.063894,12.8778715
#009,m0,No UV,7533.982152,12.8791969
#003,m0,No UV,7540.900409,12.88052108
#022,m0,No UV,7540.900409,12.88052108
#291,m0,No UV,7540.900409,12.88052108
#974,m0,No UV,7540.900409,12.88052108
#003,m0,No UV,7547.818666,12.88184405
#003,m0,No UV,7547.818666,12.88184405
#263,m0,No UV,7547.818666,12.88184405
#282,m0,No UV,7547.818666,12.88184405
#282,m0,No UV,7554.736923,12.8831658
#317,m0,No UV,7554.736923,12.8831658
#003,m0,No UV,7561.655181,12.88448635
#258,m0,No UV,7561.655181,12.88448635
#289,m0,No UV,7561.655181,12.88448635
#303,m0,No UV,7561.655181,12.88448635
#009,m0,No UV,7568.573438,12.88580568
#281,m0,No UV,7568.573438,12.88580568
#291,m0,No UV,7568.573438,12.88580568
#317,m0,No UV,7568.573438,12.88580568
#970,m0,No UV,7568.573438,12.88580568
#970,m0,No UV,7568.573438,12.88580568
#003,m0,No UV,7575.491695,12.88712382
#022,m0,No UV,7575.491695,12.88712382
#258,m0,No UV,7575.491695,12.88712382
#281,m0,No UV,7575.491695,12.88712382
#282,m0,No UV,7575.491695,12.88712382
#303,m0,No UV,7575.491695,12.88712382
#317,m0,No UV,7575.491695,12.88712382
#317,m0,No UV,7575.491695,12.88712382
#974,m0,No UV,7575.491695,12.88712382
#974,m0,No UV,7575.491695,12.88712382
#022,m0,No UV,7582.409953,12.88844074
#022,m0,No UV,7582.409953,12.88844074
#263,m0,No UV,7582.409953,12.88844074
#281,m0,No UV,7582.409953,12.88844074
#970,m0,No UV,7582.409953,12.88844074
#303,m0,No UV,7589.32821,12.88975647
#970,m0,No UV,7589.32821,12.88975647
#009,m0,No UV,7596.246467,12.891071
#131,m0,No UV,7596.246467,12.891071
#289,m0,No UV,7596.246467,12.891071
#289,m0,No UV,7596.246467,12.891071
#003,m0,No UV,7603.164724,12.89238433
#022,m0,No UV,7603.164724,12.89238433
#281,m0,No UV,7603.164724,12.89238433
#303,m0,No UV,7603.164724,12.89238433
#317,m0,No UV,7603.164724,12.89238433
#317,m0,No UV,7603.164724,12.89238433
#974,m0,No UV,7603.164724,12.89238433
#003,m0,No UV,7610.082982,12.89369647
#022,m0,No UV,7610.082982,12.89369647
#022,m0,No UV,7610.082982,12.89369647
#970,m0,No UV,7610.082982,12.89369647
#970,m0,No UV,7610.082982,12.89369647
#970,m0,No UV,7610.082982,12.89369647
#970,m0,No UV,7610.082982,12.89369647
#022,m0,No UV,7617.001239,12.89500742
#282,m0,No UV,7617.001239,12.89500742
#289,m0,No UV,7617.001239,12.89500742
#303,m0,No UV,7617.001239,12.89500742
#263,m0,No UV,7623.919496,12.89631717
#282,m0,No UV,7623.919496,12.89631717
#317,m0,No UV,7623.919496,12.89631717
#970,m0,No UV,7623.919496,12.89631717
#974,m0,No UV,7623.919496,12.89631717
#009,m0,No UV,7630.837753,12.89762574
#022,m0,No UV,7630.837753,12.89762574
#131,m0,No UV,7630.837753,12.89762574
#281,m0,No UV,7630.837753,12.89762574
#282,m0,No UV,7630.837753,12.89762574
#131,m0,No UV,7637.756011,12.89893312
#291,m0,No UV,7637.756011,12.89893312
#303,m0,No UV,7637.756011,12.89893312
#970,m0,No UV,7637.756011,12.89893312
