mouse_id,month,treatment,clade_volume,ln2volume
#974,m1,UV,14258.5282,13.79953745
#131,m1,UV,14265.44646,13.80023728
#974,m1,UV,14265.44646,13.80023728
#974,m1,UV,14272.36472,13.80093677
#282,m1,UV,14279.28298,13.80163592
#009,m1,UV,14286.20123,13.80233473
#022,m1,UV,14293.11949,13.8030332
#281,m1,UV,14293.11949,13.8030332
#974,m1,UV,14293.11949,13.8030332
#282,m1,UV,14313.87426,13.80512659
#303,m1,UV,14327.71078,13.8065205
#131,m1,UV,14341.54729,13.80791306
#970,m1,UV,14355.38381,13.80930428
#263,m1,UV,14362.30206,13.80999939
#970,m1,UV,14362.30206,13.80999939
#003,m1,UV,14369.22032,13.81069416
#303,m1,UV,14383.05684,13.8120827
#131,m1,UV,14410.72986,13.81485579
#303,m1,UV,14417.64812,13.81554822
#131,m1,UV,14438.40289,13.81762355
#317,m1,UV,14438.40289,13.81762355
#282,m1,UV,14493.74895,13.82314319
#303,m1,UV,14493.74895,13.82314319
#970,m1,UV,14493.74895,13.82314319
#009,m1,UV,14507.58547,13.82451981
#281,m1,UV,14507.58547,13.82451981
#970,m1,UV,14514.50372,13.82520762
#970,m1,UV,14528.34024,13.82658227
#006,m1,UV,14542.17675,13.82795562
#131,m1,UV,14542.17675,13.82795562
#970,m1,UV,14549.09501,13.8286418
#303,m1,UV,14562.93152,13.83001318
#009,m1,UV,14576.76804,13.83138326
#291,m1,UV,14597.52281,13.83343595
#131,m1,UV,14659.78713,13.83957653
#289,m1,UV,14659.78713,13.83957653
#303,m1,UV,14659.78713,13.83957653
#022,m1,UV,14694.37841,13.84297671
#282,m1,UV,14701.29667,13.84365579
#291,m1,UV,14701.29667,13.84365579
#003,m1,UV,14708.21493,13.84433454
#022,m1,UV,14715.13318,13.84501298
#289,m1,UV,14715.13318,13.84501298
#974,m1,UV,14715.13318,13.84501298
#006,m1,UV,14735.88796,13.84704638
#974,m1,UV,14742.80621,13.84772354
#131,m1,UV,14749.72447,13.84840038
#003,m1,UV,14756.64273,13.84907691
#303,m1,UV,14777.3975,13.85110459
#974,m1,UV,14791.23401,13.8524548
#006,m1,UV,14798.15227,13.85312943
#022,m1,UV,14839.66181,13.85717059
#009,m1,UV,14853.49833,13.85851514
#303,m1,UV,14874.2531,13.86052961
