mouse,month,treatment,ln2volume,hotspots
#003,1,No UV,15.30166716,0
#003,1,No UV,20.11618842,0
#003,1,No UV,16.12649675,0
#003,1,No UV,18.00916108,0
#003,1,No UV,15.68371019,0
#003,1,No UV,19.57814546,0
#003,1,No UV,16.3502637,0
#003,1,No UV,16.81043366,0
#003,1,No UV,18.14816683,0
#003,1,No UV,16.65071972,0
#003,1,No UV,19.65303391,0
#003,1,No UV,16.47701861,0
#003,1,No UV,19.17867826,0
#003,1,No UV,18.85023895,0
#003,1,No UV,17.02440274,0
#003,1,No UV,15.56540157,0
#003,1,No UV,17.0098041,0
#003,1,No UV,16.1620492,0
#003,1,No UV,17.15502213,0
#003,1,No UV,14.97280301,0
#003,1,No UV,15.35931482,0
#003,1,No UV,17.75330467,0
#003,1,No UV,17.61914019,0
#003,1,No UV,17.52950362,0
#003,1,No UV,17.61273052,1
#003,1,No UV,16.21929221,0
#003,1,No UV,15.32738433,0
#003,1,No UV,14.13692239,0
#003,1,No UV,15.45374438,0
#003,1,No UV,14.80268401,0
#003,1,No UV,17.85910298,0
#003,1,No UV,19.44491883,0
#003,1,No UV,18.79416812,0
#003,1,No UV,13.0489747,0
#003,1,No UV,16.3645291,0
#003,1,No UV,15.3097992,0
#003,1,No UV,13.4575202,0
#003,1,No UV,14.32325157,0
#003,1,No UV,13.88118272,0
#003,1,No UV,15.03625843,0
#003,1,No UV,15.3442779,0
#003,1,No UV,15.47054838,0
#003,1,No UV,15.19342069,0
#003,1,No UV,17.82426179,0
#003,1,No UV,16.38811208,0
#003,1,No UV,13.67686736,0
#003,1,No UV,14.22190627,0
#003,1,No UV,15.40994089,0
#003,1,No UV,13.88712382,0
#003,1,No UV,13.19555012,0
#003,1,No UV,16.29634424,0
#003,1,No UV,16.0771108,0
#003,1,No UV,12.87388799,0
#003,1,No UV,14.9057775,0
#003,1,No UV,14.62606435,0
#003,1,No UV,15.66596605,0
#003,1,No UV,15.05660957,0
#003,1,No UV,13.28526425,0
#003,1,No UV,16.86630558,0
#003,1,No UV,14.86989345,0
#003,1,No UV,15.13692239,0
#003,1,No UV,12.8030332,0
#003,1,No UV,12.84840038,0
#003,1,No UV,13.52596469,0
#003,1,No UV,14.91582213,0
#003,1,No UV,13.12244521,0
#003,1,No UV,13.10215698,0
#003,1,No UV,15.28476426,0
#003,1,No UV,14.3502637,0
#003,1,No UV,14.80999939,0
#003,1,No UV,13.86052961,0
#003,1,No UV,14.35503452,0
#003,1,No UV,14.38473327,0
#003,1,No UV,13.77340224,0
#003,1,No UV,13.52596469,0
#003,1,No UV,15.50336548,0
#003,1,No UV,17.33941114,0
#003,1,No UV,17.18694655,0
#003,1,No UV,16.94530586,0
#003,1,No UV,14.48607196,0
#003,1,No UV,16.60769215,0
#003,1,No UV,16.12482163,0
#003,1,No UV,16.88547596,0
#003,1,No UV,17.42692,0
#003,1,No UV,14.3305367,0
#003,1,No UV,13.55362103,0
#003,1,No UV,15.66865121,0
#003,1,No UV,14.58034979,0
#003,1,No UV,17.88349605,0
#003,1,No UV,17.28588898,1
#003,1,No UV,18.92559688,0
#003,1,No UV,16.97365634,0
#003,1,No UV,15.55693757,0
#003,1,No UV,13.00108001,0
#003,1,No UV,15.30462957,0
#003,1,No UV,15.22086121,0
#003,1,No UV,15.88184405,0
#003,1,No UV,16.02477705,0
#003,1,No UV,13.51832912,0
#003,1,No UV,15.9741991,0
#003,1,No UV,15.53313914,0
#003,1,No UV,17.3934554,0
#003,1,No UV,14.7248367,0
#003,1,No UV,16.91501467,0
#003,1,No UV,15.73731494,0
#003,1,No UV,13.58482453,0
#003,1,No UV,14.8113886,0
#003,1,No UV,15.27774628,0
#003,1,No UV,13.61218264,0
#003,1,No UV,17.16775478,0
#003,1,No UV,13.3995874,0
#003,1,No UV,13.79040866,0
#003,1,No UV,16.03714926,0
#003,1,No UV,17.03989252,0
#003,1,No UV,12.76625663,0
#003,1,No UV,13.75113466,0
#003,1,No UV,15.48824502,0
#003,1,No UV,14.22451559,0
#003,1,No UV,14.43966484,0
#003,1,No UV,13.63197301,0
#003,1,No UV,18.15032976,0
#003,1,No UV,16.51545533,0
#003,1,No UV,14.61655988,0
#003,1,No UV,17.30844704,0
#003,1,No UV,12.79603321,0
#003,1,No UV,13.81485579,0
#003,1,No UV,13.53187565,0
#003,1,No UV,14.2605591,0
#003,1,No UV,14.29025455,0
#003,1,No UV,12.79462913,0
#003,1,No UV,14.54237107,0
#003,1,No UV,14.73950582,0
#003,1,No UV,15.3697246,0
#003,1,No UV,15.26106754,0
#003,1,No UV,13.90934973,0
#003,1,No UV,14.69240685,0
#003,1,No UV,13.15891512,0
#003,1,No UV,13.91388346,0
#003,1,No UV,13.7100169,0
#003,1,No UV,14.38333282,0
#003,1,No UV,13.38193101,0
#003,1,No UV,13.56189813,0
#003,1,No UV,13.00957718,0
#003,1,No UV,12.79743593,0
#003,2,UV,16.49560904,0
#003,2,UV,16.93003995,0
#003,2,UV,15.41085761,0
#003,2,UV,19.53219162,0
#003,2,UV,17.3893335,0
#003,2,UV,17.21942303,0
#003,2,UV,17.67266959,0
#003,2,UV,16.33609716,0
#003,2,UV,16.6544013,0
#003,2,UV,16.6974871,0
#003,2,UV,16.09290479,0
#003,2,UV,17.7608741,1
#003,2,UV,19.49710702,0
#003,2,UV,19.33739353,0
#003,2,UV,17.43099254,0
#003,2,UV,16.71605582,0
#003,2,UV,13.69504328,0
#003,2,UV,16.38764651,0
#003,2,UV,16.58948787,0
#003,2,UV,15.14190007,0
#003,2,UV,16.51268255,0
#003,2,UV,18.58134255,0
#003,2,UV,18.17919957,0
#003,2,UV,14.64994345,0
#003,2,UV,14.75871546,0
#003,2,UV,14.48345996,0
#003,2,UV,15.92772005,0
#003,2,UV,18.01870127,0
#003,2,UV,19.78160939,0
#003,2,UV,13.632759,0
#003,2,UV,15.47010867,0
#003,2,UV,17.22432005,0
#003,2,UV,18.04144719,0
#003,2,UV,17.48095234,0
#003,2,UV,16.49258135,0
#003,2,UV,15.8419575,0
#003,2,UV,15.17734891,0
#003,2,UV,15.71447885,0
#003,2,UV,15.20957883,0
#003,2,UV,14.56560739,0
#003,2,UV,15.36168728,0
#003,2,UV,14.64020468,0
#003,2,UV,13.86655619,0
#003,2,UV,14.1407954,0
#003,2,UV,13.86388082,0
#003,2,UV,14.320815,0
#003,2,UV,14.619735,0
#003,2,UV,13.76697278,0
#003,2,UV,14.84535208,0
#003,2,UV,15.20086001,0
#003,2,UV,13.07465441,0
#003,2,UV,12.81554822,0
#003,2,UV,16.54101098,0
#003,2,UV,14.52342398,0
#003,2,UV,13.70628804,0
#003,2,UV,14.97093947,0
#003,2,UV,13.55445088,0
#003,2,UV,15.0539713,0
#003,2,UV,12.86722426,0
#003,2,UV,13.15454332,0
#003,2,UV,13.24161977,0
#003,2,UV,13.74242183,0
#003,2,UV,14.45218676,0
#003,2,UV,14.19022062,0
#003,2,UV,13.8463689,0
#003,2,UV,13.56272324,0
#003,2,UV,14.23955731,0
#003,2,UV,13.49431223,0
#003,2,UV,18.11212541,0
#003,2,UV,18.48332379,0
#003,2,UV,17.51401628,1
#003,2,UV,19.20423489,2
#003,2,UV,19.34658538,2
#003,2,UV,16.018175,0
#003,2,UV,15.98516552,0
#003,2,UV,19.36384875,0
#003,2,UV,16.15755036,0
#003,2,UV,19.10054212,0
#003,2,UV,15.01441034,0
#003,2,UV,17.35080121,0
#003,2,UV,17.66409307,0
#003,2,UV,15.16816146,0
#003,2,UV,17.97632939,0
#003,2,UV,16.46239193,0
#003,2,UV,16.71503562,0
#003,2,UV,16.84518254,0
#003,2,UV,14.25852355,0
#003,2,UV,13.40695751,0
#003,2,UV,16.45374438,0
#003,2,UV,18.02402834,0
#003,2,UV,15.25316653,0
#003,2,UV,16.23010971,0
#003,2,UV,18.0732799,0
#003,2,UV,14.86488466,0
#003,2,UV,15.30758591,0
#003,2,UV,13.59776358,0
#003,2,UV,17.89197404,0
#003,2,UV,16.83795864,0
#003,2,UV,16.60739228,0
#003,2,UV,15.56725289,0
#003,2,UV,15.20482964,0
#003,2,UV,14.41976528,0
#003,2,UV,15.91904747,0
#003,2,UV,15.19608199,0
#003,2,UV,13.85042902,0
#003,2,UV,18.05437468,0
#003,2,UV,16.61387542,0
#003,2,UV,16.32653443,0
#003,2,UV,16.92780011,0
#003,2,UV,16.12621769,0
#003,2,UV,16.34823132,0
#003,2,UV,20.71229608,0
#003,2,UV,16.81866009,0
#003,2,UV,17.81766675,0
#003,2,UV,16.11866283,0
#003,2,UV,17.60093009,0
#003,2,UV,20.46129308,2
#003,2,UV,17.64181612,0
#003,2,UV,19.24799795,0
#003,2,UV,20.89185094,1
#003,2,UV,16.37231535,0
#003,2,UV,17.00184072,1
#003,2,UV,17.18306149,0
#003,2,UV,12.97899751,0
#003,2,UV,16.62616303,0
#003,2,UV,14.81969589,0
#003,2,UV,15.64020468,0
#003,2,UV,14.85918694,0
#003,2,UV,15.6929722,0
#003,2,UV,16.57688251,0
#003,2,UV,17.12307464,0
#003,2,UV,16.76974453,0
#003,2,UV,20.24695559,0
#003,2,UV,16.3995874,0
#003,2,UV,19.88543474,0
#003,2,UV,18.1422796,0
#003,2,UV,18.78621997,0
#003,2,UV,15.30438294,0
#003,2,UV,15.64566649,0
#003,2,UV,14.05778059,0
#003,2,UV,16.26259178,0
#003,2,UV,16.22790067,0
#003,2,UV,17.18386616,0
#003,2,UV,17.33947132,0
#003,2,UV,15.71392186,0
#003,2,UV,16.0997429,0
#003,2,UV,15.81779636,0
#003,2,UV,17.60348837,0
#003,2,UV,16.15385902,0
#003,2,UV,16.29373752,0
#003,2,UV,13.80023728,0
#003,2,UV,16.65459481,0
#003,2,UV,16.47920534,0
#003,2,UV,15.20957883,0
#003,2,UV,16.23231537,0
#003,2,UV,16.53765758,0
#003,2,UV,14.11571412,0
#003,2,UV,16.05865823,0
#003,2,UV,14.37537116,0
#003,2,UV,14.34739362,0
#003,2,UV,16.03937393,0
#003,2,UV,14.28426411,0
#003,2,UV,14.16164079,0
#003,2,UV,18.5181962,0
#003,2,UV,13.43426485,0
#003,2,UV,16.12104549,0
#003,2,UV,13.50465418,0
#003,2,UV,14.3564627,0
#003,2,UV,13.94332724,0
#003,2,UV,14.73841079,0
#003,2,UV,16.3362178,0
#003,2,UV,16.10343338,0
#003,2,UV,15.26917828,0
#003,2,UV,13.14905986,0
#003,2,UV,14.22138383,0
#003,2,UV,13.78899909,0
#003,2,UV,14.120205,0
#003,2,UV,13.68901005,0
#003,2,UV,12.97899751,0
#003,2,UV,13.76338845,0
#003,2,UV,15.38519978,0
#003,2,UV,14.25801421,0
#003,2,UV,13.16978703,0
#003,2,UV,14.88514617,0
#003,2,UV,12.96658181,0
#003,2,UV,13.80023728,0
#003,2,UV,13.39681387,0
#003,2,UV,13.53356006,0
#003,2,UV,17.24919974,0
#003,2,UV,17.18815013,0
#003,2,UV,19.37932821,0
#003,2,UV,17.52929258,0
#003,2,UV,15.85750685,0
#003,2,UV,17.45018162,0
#003,2,UV,17.78542495,0
#003,2,UV,17.19308768,0
#003,2,UV,17.1181718,0
#003,2,UV,20.05063909,0
#003,2,UV,16.39901002,0
#003,2,UV,20.51260916,1
#003,2,UV,14.21194757,0
#003,2,UV,17.75212965,0
#003,2,UV,15.4188542,0
#003,2,UV,14.90415083,0
#003,2,UV,17.59075248,0
#003,2,UV,16.08186718,0
#003,2,UV,17.2198154,0
#003,2,UV,17.71670466,0
#003,2,UV,19.26516029,0
#003,2,UV,17.2866383,0
#003,2,UV,14.44951262,0
#003,2,UV,18.58649898,0
#003,2,UV,15.58908296,0
#003,2,UV,15.86354604,0
#003,2,UV,14.70441999,0
#003,2,UV,16.10782128,0
#003,2,UV,13.70703458,0
#003,2,UV,17.39849018,0
#003,2,UV,14.7347547,0
#003,2,UV,13.92483498,0
#003,2,UV,13.57094843,0
#003,2,UV,13.14134784,0
#003,2,UV,15.12076538,0
#003,2,UV,14.35169661,0
#003,2,UV,14.16381762,0
#003,2,UV,15.34882937,0
#003,2,UV,14.61218264,0
#003,2,UV,13.84433454,0
#003,2,UV,14.02522609,0
#003,2,UV,14.48127967,0
#003,2,UV,13.19235479,0
#003,2,UV,14.07696642,0
#003,2,UV,13.462834,0
#003,2,UV,16.31898486,0
#003,2,UV,20.22531375,0
#003,2,UV,16.93673867,0
#003,2,UV,17.10909268,0
#003,2,UV,16.49992332,0
#003,2,UV,18.35833504,0
#003,2,UV,15.92868046,0
#003,2,UV,17.16381762,0
#003,2,UV,16.39750776,0
#003,2,UV,15.1176806,0
#003,2,UV,19.51081326,0
#003,2,UV,16.31372557,0
#003,2,UV,14.70964445,0
#003,2,UV,17.6010305,1
#003,2,UV,17.44342164,0
#003,2,UV,20.79236106,0
#003,2,UV,20.0164633,0
#003,2,UV,13.08961668,0
#003,2,UV,15.63785757,0
#003,2,UV,14.90415083,0
#003,2,UV,16.58888046,0
#003,2,UV,21.66398194,0
#003,2,UV,18.45124024,0
#003,2,UV,16.23568222,0
#003,2,UV,15.05690242,0
#003,2,UV,17.49809133,0
#003,2,UV,13.92932038,0
#003,2,UV,15.02821614,0
#003,2,UV,17.18975335,0
#003,2,UV,16.67953232,0
#003,2,UV,16.43426485,0
#003,2,UV,16.50078463,0
#003,2,UV,14.20878838,0
#003,2,UV,17.14300389,0
#003,2,UV,13.77197594,0
#003,2,UV,13.91969168,0
#003,2,UV,16.10541667,0
#003,2,UV,15.80268401,0
#003,2,UV,14.95500138,0
#003,2,UV,16.06769606,0
#003,2,UV,17.16334172,0
#003,2,UV,13.52427138,0
#003,2,UV,15.30166716,0
#003,2,UV,16.77429295,0
#003,2,UV,14.27472809,0
#003,2,UV,13.62566958,0
#003,2,UV,13.90870089,0
#003,2,UV,15.36807351,0
#003,2,UV,17.69056791,0
#003,2,UV,14.72446806,0
#003,2,UV,13.65382062,0
#003,2,UV,13.09874769,0
#003,2,UV,14.51065292,0
#003,2,UV,14.38613236,0
#003,2,UV,13.73438858,0
#003,2,UV,13.00715452,0
#003,2,UV,14.9931447,0
#003,2,UV,13.60499113,0
#003,2,UV,16.61427343,0
#003,2,UV,17.52289411,0
#003,2,UV,17.27497984,0
#003,2,UV,16.68872662,0
#003,2,UV,17.38642366,0
#003,2,UV,22.35437016,4
#003,2,UV,15.2882605,0
#003,2,UV,16.42374451,0
#003,2,UV,21.40444985,1
#003,2,UV,16.61685784,0
#003,2,UV,15.70703458,0
#003,2,UV,19.66344417,0
#003,2,UV,15.84008707,0
#003,2,UV,18.66790849,0
#003,2,UV,17.78246185,0
#003,2,UV,18.37833264,0
#003,2,UV,13.95531559,0
#003,2,UV,15.69202982,0
#003,2,UV,18.98533861,0
#003,2,UV,15.40741689,0
#003,2,UV,16.08459861,0
#003,2,UV,14.92611795,0
#003,2,UV,15.19953437,0
#003,2,UV,14.04956343,0
#003,2,UV,15.21036884,0
#003,2,UV,16.36500219,0
#003,2,UV,15.85346663,0
#003,2,UV,13.65845952,0
#003,2,UV,15.11711902,0
#003,2,UV,14.06653307,0
#003,2,UV,12.93888524,0
#003,2,UV,13.07581088,0
#003,2,UV,13.35455815,0
#003,2,UV,13.90805176,0
#003,2,UV,15.5206665,0
#003,2,UV,12.91582213,0
#003,2,UV,14.65614193,0
#003,2,UV,13.90415083,0
#003,2,UV,13.47340325,0
#003,2,UV,19.12185049,0
#003,2,UV,14.67266959,0
#003,2,UV,14.82795562,0
#003,2,UV,17.24039554,0
#003,2,UV,15.38939163,0
#003,2,UV,17.16768699,0
#003,2,UV,15.86237373,0
#003,2,UV,16.95845393,0
#003,2,UV,17.0418171,0
#003,2,UV,16.29795556,0
#003,2,UV,19.97344305,1
#003,2,UV,16.51097358,0
#003,2,UV,18.23875085,0
#003,2,UV,18.90270562,0
#003,2,UV,19.25164828,0
#003,2,UV,20.01601152,0
#003,2,UV,15.5695124,0
#003,2,UV,14.61138535,0
#003,2,UV,19.23663581,0
#003,2,UV,17.9211803,0
#003,2,UV,15.44146035,0
#003,2,UV,18.09750272,0
#003,2,UV,16.8718921,0
#003,2,UV,14.08330542,0
#003,2,UV,17.51928578,0
#003,2,UV,15.79164091,0
#003,2,UV,13.98023322,0
#003,2,UV,17.10095044,0
#003,2,UV,15.20747001,0
#003,2,UV,16.01907706,0
#003,2,UV,17.26620541,0
#003,2,UV,15.06914849,0
#003,2,UV,16.48781067,0
#003,2,UV,15.75149655,0
#003,2,UV,13.55029684,0
#003,2,UV,14.87621304,0
#003,2,UV,16.10697305,0
#003,2,UV,13.5527907,0
#003,2,UV,15.3828657,0
#003,2,UV,15.63315184,0
#003,2,UV,17.78657317,0
#003,2,UV,16.32166827,0
#003,2,UV,14.48258824,0
#003,2,UV,13.0347725,0
#003,2,UV,14.51193513,0
#003,2,UV,13.34019333,0
#003,2,UV,14.14134784,0
#003,2,UV,13.55610915,0
#003,2,UV,16.1463103,0
#003,2,UV,14.3564627,0
#003,2,UV,16.2079975,0
#003,2,UV,14.42022061,0
#003,2,UV,12.81831466,0
#003,2,UV,14.79216869,0
#003,2,UV,14.66692561,0
#003,2,UV,15.00442415,0
#003,2,UV,13.98823966,0
#003,2,UV,15.22997986,0
#003,2,UV,15.99925265,0
#003,2,UV,13.25393303,0
#003,2,UV,14.44101168,0
#003,2,UV,15.09647035,0
#003,2,UV,15.28925787,0
#003,2,UV,15.2129991,0
#003,2,UV,15.09104722,0
#003,2,UV,14.04720705,0
#003,2,UV,14.17627106,0
#003,2,UV,12.82932765,0
#003,2,UV,19.97194919,0
#003,2,UV,18.39029245,0
#003,2,UV,20.32025095,1
#003,2,UV,18.30104922,0
#003,2,UV,20.27933928,0
#003,2,UV,17.41839845,0
#003,2,UV,17.41874028,0
#003,2,UV,15.83548571,0
#003,2,UV,17.01809981,0
#003,2,UV,19.01408989,0
#003,2,UV,17.76401635,0
#003,2,UV,16.06187169,0
#003,2,UV,16.2486871,0
#003,2,UV,16.75429817,0
#003,2,UV,17.41223161,0
#003,2,UV,18.29990534,0
#003,2,UV,18.17946856,0
#003,2,UV,17.4353352,0
#003,2,UV,15.80181065,0
#003,2,UV,15.22894064,0
#003,2,UV,16.99772809,0
#003,2,UV,16.65817002,0
#003,2,UV,16.9313183,0
#003,2,UV,16.17707952,0
#003,2,UV,19.09310113,0
#003,2,UV,12.76768858,0
#003,2,UV,15.16055114,0
#003,2,UV,15.87654489,0
#003,2,UV,14.72925312,0
#003,2,UV,13.85985843,0
#003,2,UV,14.83719163,0
#003,2,UV,14.48476655,0
#003,2,UV,16.0223798,0
#003,2,UV,13.73438858,0
#003,2,UV,14.7847621,0
#003,2,UV,14.58969028,0
#003,2,UV,15.19847298,0
#003,2,UV,16.07103446,0
#003,2,UV,16.75004843,1
#003,2,UV,16.57238303,0
#003,2,UV,14.77340224,0
#003,2,UV,16.65903833,0
#003,2,UV,16.14741075,0
#003,2,UV,15.64897252,0
#003,2,UV,15.94190094,0
#003,2,UV,17.45246503,0
#003,2,UV,16.07667762,0
#003,2,UV,18.65168947,0
#003,2,UV,15.35408162,0
#003,2,UV,16.90015771,0
#003,2,UV,18.17704584,0
#003,2,UV,19.16320572,0
#003,2,UV,16.26930465,0
#003,2,UV,17.86860117,1
#003,2,UV,19.07794069,0
#003,2,UV,21.07936483,0
#003,2,UV,16.82383166,0
#003,2,UV,17.16877126,0
#003,2,UV,17.14203809,0
#003,2,UV,15.98501164,0
#003,2,UV,16.57504351,0
#003,2,UV,16.31910695,0
#003,2,UV,16.37666206,0
#003,2,UV,15.69410225,0
#003,2,UV,16.96915131,0
#003,2,UV,15.54383436,0
#003,2,UV,19.46182533,0
#003,2,UV,15.89991288,0
#003,2,UV,15.86772511,0
#003,2,UV,17.52098494,0
#003,2,UV,16.98793254,0
#003,2,UV,16.70582125,0
#003,2,UV,15.29448278,0
#003,2,UV,15.6005786,0
#003,2,UV,17.84742732,0
#003,2,UV,17.11704881,0
#003,2,UV,16.01832539,0
#003,2,UV,16.38892647,0
#003,2,UV,14.16272962,0
#003,2,UV,16.63864036,0
#003,2,UV,14.33971203,0
#003,2,UV,16.08947355,0
#003,2,UV,13.87521705,0
#003,2,UV,14.89729871,0
#003,2,UV,15.14686063,0
#003,2,UV,14.8065205,0
#003,2,UV,13.70180065,0
#003,2,UV,14.3982013,0
#003,2,UV,13.68219236,0
#003,2,UV,13.04425615,0
#003,2,UV,16.19022062,0
#003,2,UV,15.49301426,0
#003,2,UV,14.52850092,0
#003,2,UV,15.19262133,0
#003,2,UV,13.8831658,0
#003,2,UV,13.34595643,0
#003,2,UV,13.17303269,0
#003,2,UV,14.97590359,0
#003,2,UV,14.49301426,0
#003,2,UV,14.63864036,0
#003,2,UV,14.58604251,0
#003,2,UV,13.68749779,0
#003,2,UV,16.87505098,0
#003,2,UV,16.01501334,0
#003,2,UV,16.62052769,0
#003,2,UV,18.4907671,0
#003,2,UV,16.33886937,0
#003,2,UV,16.50315059,0
#003,2,UV,18.41537542,1
#003,2,UV,15.15180419,0
#003,2,UV,19.75393697,0
#003,2,UV,19.01700901,0
#003,2,UV,17.60669236,0
#003,2,UV,16.1516671,0
#003,2,UV,17.4201637,0
#003,2,UV,15.23309303,0
#003,2,UV,15.59856843,0
#003,2,UV,17.98827804,0
#003,2,UV,18.28972515,0
#003,2,UV,17.6137759,1
#003,2,UV,17.78714694,0
#003,2,UV,16.27736935,0
#003,2,UV,18.20842595,0
#003,2,UV,16.46680655,0
#003,2,UV,16.75988512,0
#003,2,UV,18.55639397,0
#003,2,UV,16.70479379,0
#003,2,UV,16.29137499,0
#003,2,UV,14.90317394,0
#003,2,UV,15.38613236,0
#003,2,UV,16.40844997,0
#003,2,UV,17.69160555,0
#003,2,UV,15.6623139,0
#003,2,UV,15.7194821,0
#003,2,UV,14.78829379,0
#003,2,UV,13.51747822,0
#003,2,UV,14.28925787,0
#003,2,UV,15.4570765,0
#003,2,UV,15.35670059,0
#003,2,UV,13.70254952,0
#003,2,UV,14.08042751,0
#003,2,UV,13.78405472,0
#003,2,UV,13.66845957,0
#003,2,No UV,17.66216955,1
#003,2,No UV,16.54205732,0
#003,2,No UV,18.28807341,0
#003,2,No UV,15.64741769,0
#003,2,No UV,17.75154178,0
#003,2,No UV,17.82752659,0
#003,2,No UV,16.5202418,0
#003,2,No UV,17.55315403,0
#003,2,No UV,17.49068581,0
#003,2,No UV,18.30256269,0
#003,2,No UV,16.62191385,0
#003,2,No UV,17.23691046,0
#003,2,No UV,16.73328966,0
#003,2,No UV,20.16504065,0
#003,2,No UV,16.80686877,0
#003,2,No UV,14.02702086,0
#003,2,No UV,18.30986063,0
#003,2,No UV,17.65207718,0
#003,2,No UV,16.23516475,0
#003,2,No UV,12.81969589,0
#003,2,No UV,12.81554822,0
#003,2,No UV,16.2866383,0
#003,2,No UV,17.24843071,0
#003,2,No UV,13.75258169,0
#003,2,No UV,15.37654475,0
#003,2,No UV,18.0491955,0
#003,2,No UV,15.06595122,0
#003,2,No UV,17.02057924,0
#003,2,No UV,17.64210891,0
#003,2,No UV,15.24290732,0
#003,2,No UV,14.76697278,0
#003,2,No UV,13.31886277,0
#003,2,No UV,13.78122174,0
#003,2,No UV,12.98023322,0
#003,2,No UV,18.49393378,0
#003,2,No UV,16.15509052,0
#003,2,No UV,14.43020155,0
#003,2,No UV,15.16680541,0
#003,2,No UV,15.2630995,0
#003,2,No UV,14.98762535,0
#003,2,No UV,13.41062849,0
#003,2,No UV,15.64625046,0
#003,2,No UV,14.22816073,0
#003,2,No UV,18.05803663,1
#003,2,No UV,16.07088947,0
#003,2,No UV,16.84704638,1
#003,2,No UV,17.66754898,0
#003,2,No UV,16.61028836,0
#003,2,No UV,18.55151833,0
#003,2,No UV,17.89024956,0
#003,2,No UV,14.81034682,0
#003,2,No UV,15.23490595,0
#003,2,No UV,14.49344705,0
#003,2,No UV,16.88184405,0
#003,2,No UV,17.64210891,0
#003,2,No UV,16.00836636,0
#003,2,No UV,17.09917429,0
#003,2,No UV,19.11553841,0
#003,2,No UV,17.96860665,0
#003,2,No UV,16.80556233,0
#003,2,No UV,14.7365839,0
#003,2,No UV,15.29547585,0
#003,2,No UV,15.89320456,0
#003,2,No UV,13.84025721,0
#003,2,No UV,12.84975312,0
#003,2,No UV,15.52913428,0
#003,2,No UV,15.03417769,0
#003,2,No UV,16.96142904,0
#003,2,No UV,15.56498984,0
#003,2,No UV,15.87870002,0
#003,2,No UV,16.13428835,0
#003,2,No UV,15.04720705,0
#003,2,No UV,13.37631011,0
#003,2,No UV,15.94063194,0
#003,2,No UV,16.37454908,0
#003,2,No UV,13.76554012,0
#003,2,No UV,14.97776073,0
#003,2,No UV,18.11771569,0
#003,2,No UV,16.0668239,0
#003,2,No UV,15.32714155,0
#003,2,No UV,17.08854285,0
#003,2,No UV,17.78970405,0
#003,2,No UV,17.84183005,0
#003,2,No UV,17.39119271,0
#003,2,No UV,17.20700829,0
#003,2,No UV,19.12234028,0
#003,2,No UV,18.10126992,0
#003,2,No UV,16.90943082,0
#003,2,No UV,17.8524548,1
#003,2,No UV,18.42019215,0
#003,2,No UV,20.53380992,0
#003,2,No UV,14.83616832,0
#003,2,No UV,16.77918209,0
#003,2,No UV,15.66250635,0
#003,2,No UV,17.610438,0
#003,2,No UV,16.74169338,0
#003,2,No UV,16.80721695,0
#003,2,No UV,14.0288134,0
#003,2,No UV,16.30117283,0
#003,2,No UV,15.75095367,0
#003,2,No UV,18.32233834,0
#003,2,No UV,16.4306536,0
#003,2,No UV,16.32580555,0
#003,2,No UV,17.17788753,0
#003,2,No UV,16.03358264,0
#003,2,No UV,18.88872866,0
#003,2,No UV,15.20218444,0
#003,2,No UV,18.00476573,0
#003,2,No UV,14.79216869,0
#003,2,No UV,17.02230482,0
#003,2,No UV,17.10364601,1
#003,2,No UV,16.19155484,0
#003,2,No UV,18.4910922,0
#003,2,No UV,16.17586666,0
#003,2,No UV,15.65942408,0
#003,2,No UV,14.93474825,0
#003,2,No UV,17.24091113,0
#003,2,No UV,12.99742298,0
#003,2,No UV,13.47515728,0
#003,2,No UV,16.91936961,0
#003,2,No UV,14.39588818,0
#003,2,No UV,13.69880128,0
#003,2,No UV,17.13421897,0
#003,2,No UV,15.89844299,0
#003,2,No UV,13.96720514,0
#003,2,No UV,13.22920051,0
#003,2,No UV,16.75077267,0
#003,2,No UV,17.30191426,0
#003,2,No UV,14.18165225,0
#003,2,No UV,14.873223,0
#003,2,No UV,17.1882838,0
#003,2,No UV,15.38122959,0
#003,2,No UV,15.21850707,0
#003,2,No UV,15.10016921,0
#003,2,No UV,15.65865248,0
#003,2,No UV,13.28626369,0
#003,2,No UV,17.13081515,0
#003,2,No UV,14.61695715,0
#003,2,No UV,16.19754362,0
#003,2,No UV,16.0489747,0
#003,2,No UV,13.57258786,0
#003,2,No UV,14.79252044,0
#003,2,No UV,14.38519978,0
#003,2,No UV,13.45307704,0
#003,2,No UV,16.08129148,0
#003,2,No UV,16.81104142,0
#003,2,No UV,17.90890369,0
#003,2,No UV,20.11968821,0
#003,2,No UV,18.26300432,2
#003,2,No UV,19.00457598,0
#003,2,No UV,19.02801077,0
#003,2,No UV,16.34295769,0
#003,2,No UV,16.51907324,0
#003,2,No UV,17.5274447,0
#003,2,No UV,17.30635484,0
#003,2,No UV,15.71262138,0
#003,2,No UV,18.57563122,0
#003,2,No UV,19.25662854,1
#003,2,No UV,18.00222093,0
#003,2,No UV,17.98900717,0
#003,2,No UV,18.17633845,0
#003,2,No UV,16.56971764,0
#003,2,No UV,19.01346763,0
#003,2,No UV,18.05668279,0
#003,2,No UV,16.91461077,0
#003,2,No UV,16.30499945,0
#003,2,No UV,13.48476655,0
#003,2,No UV,15.21929221,0
#003,2,No UV,15.72631034,0
