mouse_id,month,treatment,structure_volume
#263,m1,UV,13.38753009
#003,m1,UV,13.38846116
#022,m2,UV,13.38846116
#131,m3,UV,13.38846116
#258,m2,UV,13.38846116
#258,m1,UV,13.38939163
#263,m2,UV,13.38939163
#282,m2,UV,13.38939163
#003,m1,UV,13.3903215
#006,m2,UV,13.3903215
#258,m2,UV,13.3903215
#006,m1,UV,13.39125078
#006,m4,UV,13.39125078
#022,m1,UV,13.39125078
#003,m3,UV,13.39217945
#022,m5,UV,13.39217945
#282,m2,UV,13.39217945
#003,m6,UV,13.39310753
#006,m6,UV,13.39310753
#263,m3,UV,13.39310753
#263,m2,UV,13.39310753
#006,m2,UV,13.39403501
#009,m2,UV,13.39403501
#281,m1,UV,13.39403501
#282,m2,UV,13.39403501
#003,m1,UV,13.39496189
#009,m1,UV,13.39496189
#282,m1,UV,13.39496189
#003,m2,UV,13.39681387
#003,m3,UV,13.39681387
#970,m3,UV,13.39681387
#003,m4,UV,13.39773898
#022,m1,UV,13.39773898
#006,m2,UV,13.39866348
#009,m3,UV,13.39866348
#022,m3,UV,13.3995874
#289,m1,UV,13.3995874
#006,m6,UV,13.40051072
#009,m1,UV,13.40051072
#281,m2,UV,13.40051072
#303,m1,UV,13.40051072
#003,m5,UV,13.40143346
#006,m2,UV,13.4023556
#282,m1,UV,13.4023556
#009,m4,UV,13.40327716
#009,m2,UV,13.40327716
#022,m6,UV,13.40327716
#022,m3,UV,13.40327716
#258,m1,UV,13.40327716
#282,m2,UV,13.40327716
#009,m1,UV,13.40419813
#009,m3,UV,13.40419813
#258,m1,UV,13.40419813
#970,m3,UV,13.40419813
#022,m1,UV,13.40511851
#022,m2,UV,13.40511851
#974,m2,UV,13.40511851
#003,m3,UV,13.4060383
#003,m1,UV,13.4069575
#003,m2,UV,13.4069575
#006,m4,UV,13.40787613
#258,m1,UV,13.40787613
#282,m1,UV,13.40787613
#282,m2,UV,13.40787613
#006,m5,UV,13.40879416
#009,m1,UV,13.40879416
#022,m3,UV,13.40879416
#131,m3,UV,13.40879416
#974,m2,UV,13.40879416
#258,m1,UV,13.40971162
#282,m2,UV,13.40971162
#006,m2,UV,13.41062849
#009,m3,UV,13.41062849
#022,m6,UV,13.41062849
#006,m4,UV,13.41154477
#022,m6,UV,13.41154477
#022,m4,UV,13.41154477
#022,m4,UV,13.41154477
#282,m2,UV,13.41154477
#970,m1,UV,13.41154477
#282,m1,UV,13.41246048
#003,m6,UV,13.41337561
#006,m1,UV,13.41337561
#281,m1,UV,13.41337561
#970,m4,UV,13.41337561
#003,m4,UV,13.41429015
#006,m1,UV,13.41429015
#289,m1,UV,13.41429015
#258,m2,UV,13.41520412
#974,m1,UV,13.41520412
#003,m3,UV,13.4161175
#022,m6,UV,13.41703031
#263,m1,UV,13.41703031
#006,m3,UV,13.41794255
#006,m5,UV,13.41794255
#003,m6,UV,13.4188542
#022,m1,UV,13.4188542
#022,m3,UV,13.4188542
#131,m2,UV,13.4188542
#291,m3,UV,13.4188542
#006,m2,UV,13.41976528
#282,m2,UV,13.41976528
#289,m3,UV,13.41976528
#009,m1,UV,13.42067579
#003,m3,UV,13.42158572
#003,m4,UV,13.42158572
#009,m1,UV,13.42158572
#258,m2,UV,13.42158572
#303,m1,UV,13.42158572
#303,m1,UV,13.42158572
#003,m3,UV,13.42249507
#003,m3,UV,13.42249507
#009,m3,UV,13.42249507
#131,m1,UV,13.42340386
#282,m1,UV,13.42340386
#003,m3,UV,13.42431207
#022,m2,UV,13.42431207
#263,m2,UV,13.42431207
#289,m1,UV,13.42431207
#303,m1,UV,13.42431207
#022,m1,UV,13.42521971
#009,m1,UV,13.42612678
#281,m2,UV,13.42703328
#282,m3,UV,13.42793921
#003,m6,UV,13.42884458
#303,m1,UV,13.42884458
#003,m3,UV,13.42974937
#003,m4,UV,13.42974937
#003,m6,UV,13.42974937
#006,m6,UV,13.4306536
#263,m1,UV,13.4306536
#282,m3,UV,13.4306536
#006,m1,UV,13.43155726
#022,m1,UV,13.43155726
#131,m1,UV,13.43155726
#291,m3,UV,13.43246036
#303,m1,UV,13.43246036
#009,m3,UV,13.43336288
#289,m1,UV,13.43336288
#303,m3,UV,13.43336288
#003,m2,UV,13.43426485
#003,m4,UV,13.43426485
#258,m1,UV,13.43426485
#974,m3,UV,13.43426485
#006,m4,UV,13.43516625
#263,m1,UV,13.43516625
#970,m2,UV,13.43516625
#970,m3,UV,13.43516625
#303,m1,UV,13.43606709
#003,m1,UV,13.43696737
#289,m2,UV,13.43696737
#291,m3,UV,13.43696737
#022,m3,UV,13.43786709
#282,m2,UV,13.43786709
#970,m4,UV,13.43786709
#009,m1,UV,13.43876624
#131,m2,UV,13.43876624
#281,m1,UV,13.43876624
#009,m3,UV,13.43966484
#009,m2,UV,13.44056288
#974,m2,UV,13.44056288
#009,m4,UV,13.44146035
#022,m4,UV,13.44146035
#006,m1,UV,13.44235727
#006,m3,UV,13.44235727
#006,m1,UV,13.44325363
#006,m3,UV,13.44325363
#009,m4,UV,13.44325363
#131,m3,UV,13.44325363
#974,m2,UV,13.44325363
#009,m2,UV,13.44414944
#317,m3,UV,13.44414944
#970,m3,UV,13.44414944
#006,m3,UV,13.44504469
#006,m5,UV,13.44504469
#009,m1,UV,13.44504469
#974,m1,UV,13.44504469
#291,m3,UV,13.44593938
#970,m1,UV,13.44772711
#974,m2,UV,13.44772711
#291,m2,UV,13.44951262
#970,m6,UV,13.44951262
#970,m2,UV,13.45040455
#970,m4,UV,13.45040455
#003,m4,UV,13.45129593
#131,m1,UV,13.45129593
#006,m2,UV,13.45218676
#009,m1,UV,13.45218676
#131,m2,UV,13.45218676
#303,m1,UV,13.45218676
#970,m5,UV,13.45218676
#974,m1,UV,13.45218676
#009,m1,UV,13.45307704
#289,m3,UV,13.45307704
#970,m1,UV,13.45307704
#006,m1,UV,13.45485595
#009,m3,UV,13.45485595
#281,m3,UV,13.45485595
#970,m5,UV,13.45485595
#003,m3,UV,13.45574458
#974,m3,UV,13.45574458
#003,m1,UV,13.45663266
#131,m3,UV,13.45663266
#303,m1,UV,13.45663266
#009,m2,UV,13.4575202
#131,m1,UV,13.4575202
#303,m3,UV,13.4575202
#006,m1,UV,13.4584072
#022,m5,UV,13.45929365
#131,m1,UV,13.45929365
#263,m1,UV,13.45929365
#282,m1,UV,13.45929365
#009,m3,UV,13.46017955
#022,m6,UV,13.46017955
#317,m1,UV,13.46017955
#006,m2,UV,13.46106491
#009,m3,UV,13.46106491
#009,m2,UV,13.46106491
#022,m5,UV,13.46106491
#289,m1,UV,13.46106491
#006,m4,UV,13.46194973
#003,m2,UV,13.462834
#009,m2,UV,13.462834
#022,m3,UV,13.462834
#263,m1,UV,13.462834
#009,m1,UV,13.46371774
#009,m1,UV,13.46460093
#970,m1,UV,13.46460093
#970,m4,UV,13.46460093
#009,m3,UV,13.46548358
#303,m3,UV,13.46548358
#317,m1,UV,13.46548358
#258,m2,UV,13.46636569
#258,m1,UV,13.46724727
#970,m4,UV,13.46724727
#974,m1,UV,13.4681283
#009,m4,UV,13.4690088
#022,m3,UV,13.4690088
#131,m1,UV,13.4690088
#282,m2,UV,13.4690088
#009,m2,UV,13.46988876
#022,m2,UV,13.46988876
#003,m1,UV,13.47076819
#003,m1,UV,13.47076819
#263,m3,UV,13.47164707
#970,m6,UV,13.47164707
#974,m3,UV,13.47164707
#282,m2,UV,13.47252543
#291,m2,UV,13.47252543
#003,m2,UV,13.47340325
#009,m2,UV,13.47340325
#022,m3,UV,13.47340325
#282,m2,UV,13.47340325
#006,m2,UV,13.47515728
#974,m2,UV,13.47515728
#317,m1,UV,13.4760335
#009,m1,UV,13.47778435
#263,m1,UV,13.47778435
#009,m3,UV,13.47865897
#291,m3,UV,13.47865897
#970,m4,UV,13.47865897
#003,m3,UV,13.47953307
#003,m6,UV,13.47953307
#006,m1,UV,13.47953307
#970,m3,UV,13.47953307
#003,m5,UV,13.48040663
#258,m1,UV,13.48040663
#289,m2,UV,13.48040663
#303,m1,UV,13.48040663
#970,m1,UV,13.48040663
#970,m5,UV,13.48040663
#974,m1,UV,13.48040663
#006,m5,UV,13.48127967
#303,m1,UV,13.48127967
#317,m3,UV,13.48127967
#974,m1,UV,13.48127967
#003,m4,UV,13.48215218
#009,m1,UV,13.48215218
#022,m6,UV,13.48215218
#289,m1,UV,13.48215218
#289,m1,UV,13.48215218
#291,m3,UV,13.48215218
#970,m3,UV,13.48215218
#006,m5,UV,13.48389562
#009,m2,UV,13.48389562
#282,m2,UV,13.48389562
#022,m6,UV,13.48476655
#022,m4,UV,13.48476655
#258,m1,UV,13.48476655
#970,m1,UV,13.48476655
#006,m1,UV,13.48563695
#006,m2,UV,13.48563695
#009,m3,UV,13.48563695
#009,m3,UV,13.48563695
#009,m2,UV,13.48563695
#022,m5,UV,13.48563695
#258,m2,UV,13.48563695
#281,m2,UV,13.48563695
#289,m1,UV,13.48650683
#303,m1,UV,13.48650683
#303,m2,UV,13.48650683
#282,m1,UV,13.48737619
#022,m3,UV,13.48911333
#281,m1,UV,13.48911333
#022,m1,UV,13.48998112
#022,m4,UV,13.48998112
#131,m4,UV,13.48998112
#006,m1,UV,13.49084838
#009,m4,UV,13.49084838
#970,m3,UV,13.49084838
#003,m4,UV,13.49171512
#003,m5,UV,13.49171512
#258,m2,UV,13.49171512
#291,m2,UV,13.49171512
#003,m3,UV,13.49258135
#258,m1,UV,13.49258135
#291,m2,UV,13.49344705
#003,m2,UV,13.49431223
#281,m3,UV,13.49431223
#974,m1,UV,13.49431223
#974,m3,UV,13.49431223
#003,m3,UV,13.4951769
#022,m1,UV,13.4951769
#009,m4,UV,13.49690468
#970,m4,UV,13.49690468
#006,m4,UV,13.49776779
#006,m6,UV,13.49776779
#281,m1,UV,13.49776779
#003,m6,UV,13.49949247
#022,m5,UV,13.49949247
#022,m6,UV,13.50035404
#289,m1,UV,13.50035404
#303,m1,UV,13.50035404
#974,m1,UV,13.50035404
#006,m6,UV,13.5012151
#006,m1,UV,13.50207564
#006,m2,UV,13.50207564
#289,m3,UV,13.50293566
#003,m2,UV,13.50465418
#970,m1,UV,13.50465418
#970,m2,UV,13.50465418
#006,m2,UV,13.50637065
#282,m1,UV,13.50722812
#282,m2,UV,13.50722812
#263,m3,UV,13.50808508
#263,m1,UV,13.50894154
#003,m1,UV,13.50979748
#131,m3,UV,13.50979748
#258,m1,UV,13.50979748
#022,m2,UV,13.51065292
#970,m1,UV,13.51065292
#006,m3,UV,13.51150785
#303,m3,UV,13.51150785
#003,m6,UV,13.51236227
#317,m3,UV,13.51236227
#970,m6,UV,13.51406961
#009,m1,UV,13.51492251
#003,m2,UV,13.51747822
#003,m4,UV,13.51747822
#970,m1,UV,13.51747822
#970,m1,UV,13.51747822
#003,m5,UV,13.51832912
#263,m1,UV,13.51832912
#009,m4,UV,13.51917951
#970,m6,UV,13.5200294
#006,m2,UV,13.5208788
#022,m1,UV,13.5208788
#258,m1,UV,13.5208788
#263,m1,UV,13.5208788
#289,m2,UV,13.5208788
#009,m4,UV,13.52172769
#263,m2,UV,13.52172769
#970,m6,UV,13.52172769
#970,m4,UV,13.52172769
#009,m1,UV,13.52257609
#974,m1,UV,13.52257609
#281,m3,UV,13.52342398
#282,m1,UV,13.52342398
#970,m3,UV,13.52342398
#003,m2,UV,13.52427138
#009,m4,UV,13.52427138
#974,m3,UV,13.52427138
#022,m1,UV,13.52511828
#131,m1,UV,13.52511828
#003,m4,UV,13.52596469
#970,m3,UV,13.52596469
#003,m6,UV,13.52681059
#006,m6,UV,13.52681059
#009,m3,UV,13.52681059
#974,m3,UV,13.527656
#258,m1,UV,13.52850092
#303,m2,UV,13.52850092
#003,m4,UV,13.52934534
#003,m3,UV,13.53018927
#022,m1,UV,13.53018927
#258,m2,UV,13.53018927
#282,m1,UV,13.53018927
#282,m2,UV,13.53018927
#289,m1,UV,13.53018927
#289,m1,UV,13.53018927
#303,m1,UV,13.53018927
#258,m1,UV,13.53103271
#303,m2,UV,13.53103271
#131,m1,UV,13.53187565
#009,m2,UV,13.5327181
#003,m2,UV,13.53356006
#009,m1,UV,13.53356006
#009,m1,UV,13.53356006
#009,m4,UV,13.53356006
#282,m2,UV,13.53356006
#289,m2,UV,13.53356006
#022,m3,UV,13.53440152
#263,m1,UV,13.53440152
#303,m1,UV,13.53440152
#258,m1,UV,13.5352425
#022,m4,UV,13.53692298
#009,m1,UV,13.53776249
#970,m6,UV,13.53776249
#009,m1,UV,13.53944004
#131,m2,UV,13.53944004
#003,m1,UV,13.54027809
#974,m2,UV,13.54111565
#003,m4,UV,13.54195272
#006,m5,UV,13.54195272
#006,m5,UV,13.54195272
#291,m1,UV,13.54195272
#970,m6,UV,13.54195272
#974,m2,UV,13.54195272
#003,m1,UV,13.54278931
#022,m6,UV,13.54278931
#289,m1,UV,13.54278931
#289,m3,UV,13.54278931
#006,m5,UV,13.54362541
#317,m3,UV,13.54362541
#006,m2,UV,13.54446103
#022,m6,UV,13.54529616
#282,m2,UV,13.54529616
#282,m1,UV,13.54696498
#303,m3,UV,13.54779867
#009,m2,UV,13.54863188
#303,m2,UV,13.54863188
#970,m2,UV,13.54863188
#258,m1,UV,13.5494646
#317,m1,UV,13.5494646
#970,m4,UV,13.5494646
#003,m2,UV,13.55029684
#009,m1,UV,13.55029684
#289,m1,UV,13.55029684
#974,m1,UV,13.55029684
#006,m5,UV,13.55112861
#009,m3,UV,13.55112861
#258,m1,UV,13.55112861
#974,m2,UV,13.55112861
#303,m1,UV,13.55195989
#003,m2,UV,13.5527907
#009,m1,UV,13.5527907
#009,m2,UV,13.5527907
#263,m1,UV,13.5527907
#003,m2,UV,13.55445088
#003,m3,UV,13.55445088
#282,m2,UV,13.55445088
#003,m5,UV,13.55528025
#258,m2,UV,13.55528025
#003,m1,UV,13.55610915
#003,m2,UV,13.55610915
#003,m5,UV,13.55693757
#009,m4,UV,13.55693757
#022,m5,UV,13.55693757
#022,m5,UV,13.55693757
#003,m4,UV,13.55776552
#022,m3,UV,13.55776552
#131,m2,UV,13.55859299
#003,m5,UV,13.56107255
#258,m1,UV,13.56107255
#282,m1,UV,13.56107255
#970,m6,UV,13.56107255
#022,m5,UV,13.56189813
#258,m1,UV,13.56189813
#970,m1,UV,13.56189813
#003,m2,UV,13.56272324
#003,m3,UV,13.56272324
#006,m6,UV,13.56272324
#022,m4,UV,13.56272324
#970,m3,UV,13.56272324
#009,m4,UV,13.56354787
#258,m1,UV,13.56354787
#282,m1,UV,13.56354787
#006,m1,UV,13.56437203
#282,m1,UV,13.56437203
#317,m3,UV,13.56437203
#131,m3,UV,13.56519572
#317,m1,UV,13.56519572
#022,m1,UV,13.56601894
#258,m1,UV,13.56601894
#289,m3,UV,13.56684169
#006,m6,UV,13.56766398
#022,m2,UV,13.56848579
#258,m2,UV,13.56930714
#974,m1,UV,13.57012802
#003,m2,UV,13.57094843
#970,m6,UV,13.57094843
#974,m2,UV,13.57094843
#003,m5,UV,13.57176837
#970,m5,UV,13.57176837
#006,m2,UV,13.57258786
#317,m1,UV,13.57258786
#970,m3,UV,13.57258786
#003,m3,UV,13.57340687
#006,m1,UV,13.57340687
#006,m4,UV,13.57340687
#003,m5,UV,13.57586113
#022,m1,UV,13.57586113
#009,m1,UV,13.57667829
#003,m1,UV,13.57749499
#006,m1,UV,13.57749499
#022,m6,UV,13.57749499
#282,m2,UV,13.57749499
#317,m3,UV,13.57749499
#003,m6,UV,13.57831122
#281,m2,UV,13.57831122
#003,m1,UV,13.57912699
#258,m1,UV,13.57994231
#303,m1,UV,13.57994231
#303,m1,UV,13.57994231
#009,m3,UV,13.58075716
#131,m1,UV,13.58075716
#258,m2,UV,13.58075716
#970,m6,UV,13.58075716
#009,m4,UV,13.58157155
#022,m6,UV,13.58157155
#022,m1,UV,13.58238548
#289,m1,UV,13.58238548
#003,m4,UV,13.58319896
#974,m1,UV,13.58319896
#006,m2,UV,13.58482453
#022,m4,UV,13.58563663
#258,m1,UV,13.58563663
#258,m2,UV,13.58563663
#258,m2,UV,13.58563663
#303,m3,UV,13.58563663
#003,m5,UV,13.58644827
#006,m6,UV,13.58807019
#131,m3,UV,13.58888046
#131,m3,UV,13.58888046
#258,m2,UV,13.58888046
#303,m1,UV,13.58888046
#303,m1,UV,13.58888046
#006,m2,UV,13.58969028
#289,m2,UV,13.58969028
#009,m3,UV,13.59049965
#291,m1,UV,13.59049965
#003,m4,UV,13.59130856
#263,m2,UV,13.59211702
#303,m2,UV,13.59211702
#009,m3,UV,13.59292503
#263,m2,UV,13.59292503
#282,m1,UV,13.59292503
#009,m2,UV,13.59373258
#003,m5,UV,13.59534633
#317,m1,UV,13.59534633
#003,m1,UV,13.59615253
#022,m2,UV,13.59695828
#970,m1,UV,13.59695828
#003,m2,UV,13.59776358
#970,m1,UV,13.59776358
#006,m5,UV,13.59856843
#317,m2,UV,13.59856843
#970,m1,UV,13.59856843
#003,m1,UV,13.59937284
#003,m3,UV,13.59937284
#022,m5,UV,13.59937284
#282,m1,UV,13.59937284
#003,m6,UV,13.60017679
#003,m6,UV,13.60017679
#006,m1,UV,13.6009803
#006,m1,UV,13.60178336
#970,m5,UV,13.60178336
#003,m3,UV,13.60258597
#131,m3,UV,13.60258597
#303,m1,UV,13.60258597
#006,m1,UV,13.60338813
#022,m1,UV,13.60338813
#131,m2,UV,13.60338813
#009,m1,UV,13.60418985
#022,m4,UV,13.60418985
#258,m2,UV,13.60418985
#003,m2,UV,13.60499113
#022,m6,UV,13.60499113
#289,m2,UV,13.60499113
#009,m1,UV,13.60579196
#282,m1,UV,13.60579196
#281,m1,UV,13.60659234
#003,m1,UV,13.60899084
#022,m5,UV,13.60899084
#022,m3,UV,13.60978945
#303,m1,UV,13.60978945
#022,m2,UV,13.61058762
#009,m3,UV,13.61218264
#291,m2,UV,13.61218264
#003,m4,UV,13.61297949
#009,m1,UV,13.61297949
#282,m3,UV,13.61297949
#291,m3,UV,13.61297949
#317,m1,UV,13.61297949
#006,m4,UV,13.6137759
#131,m3,UV,13.6137759
#289,m2,UV,13.6137759
#303,m2,UV,13.6137759
#003,m4,UV,13.61457187
#022,m6,UV,13.61457187
#006,m2,UV,13.6153674
#009,m1,UV,13.6153674
#970,m2,UV,13.61616249
#974,m1,UV,13.61616249
#974,m2,UV,13.61616249
#258,m1,UV,13.61695715
#974,m2,UV,13.61695715
#009,m2,UV,13.61775137
#006,m5,UV,13.61854515
#282,m1,UV,13.61854515
#974,m1,UV,13.61854515
#006,m4,UV,13.6201314
#303,m1,UV,13.6201314
#006,m5,UV,13.62092387
#258,m2,UV,13.62092387
#003,m1,UV,13.62171591
#009,m1,UV,13.62329868
#131,m1,UV,13.62329868
#006,m6,UV,13.62487971
#009,m4,UV,13.62487971
#022,m4,UV,13.62487971
#003,m2,UV,13.62566958
#003,m6,UV,13.62566958
#282,m1,UV,13.62566958
#003,m1,UV,13.62645902
#022,m5,UV,13.62645902
#970,m4,UV,13.62645902
#006,m3,UV,13.62724802
#009,m3,UV,13.62724802
#289,m2,UV,13.62724802
#003,m1,UV,13.62803659
#131,m4,UV,13.62803659
#282,m1,UV,13.62803659
#282,m2,UV,13.62882474
#003,m4,UV,13.62961245
#970,m1,UV,13.62961245
#003,m1,UV,13.63039973
#003,m6,UV,13.63039973
#009,m4,UV,13.63039973
#022,m3,UV,13.63039973
#022,m5,UV,13.63039973
#009,m3,UV,13.63118659
#022,m6,UV,13.63197301
#003,m2,UV,13.632759
#003,m3,UV,13.632759
#022,m4,UV,13.632759
#263,m2,UV,13.632759
#003,m5,UV,13.63354457
#006,m2,UV,13.63354457
#263,m3,UV,13.63354457
#282,m1,UV,13.63354457
#003,m1,UV,13.63432971
#009,m3,UV,13.63432971
#022,m5,UV,13.63432971
#282,m2,UV,13.63432971
#009,m3,UV,13.63511443
#022,m2,UV,13.63511443
#281,m1,UV,13.63511443
#281,m3,UV,13.63511443
#970,m2,UV,13.63511443
#131,m3,UV,13.63589871
#289,m1,UV,13.63589871
#009,m1,UV,13.63668257
#009,m2,UV,13.63668257
#289,m1,UV,13.63668257
#131,m3,UV,13.63746601
#317,m2,UV,13.63746601
#974,m1,UV,13.63746601
#009,m4,UV,13.63824902
#131,m1,UV,13.63824902
#131,m2,UV,13.63824902
#009,m1,UV,13.6390316
#289,m3,UV,13.6390316
#974,m2,UV,13.6390316
#009,m3,UV,13.63981376
#003,m4,UV,13.6405955
#131,m3,UV,13.6405955
#974,m1,UV,13.6421577
#009,m3,UV,13.64293817
#006,m1,UV,13.64371822
#009,m3,UV,13.64449784
#022,m1,UV,13.64449784
#263,m3,UV,13.64449784
#003,m6,UV,13.64527704
#022,m6,UV,13.64605583
#258,m2,UV,13.64605583
#291,m3,UV,13.64683419
#006,m2,UV,13.64761213
#974,m1,UV,13.64761213
#003,m1,UV,13.64838966
#022,m2,UV,13.64838966
#317,m2,UV,13.64838966
#970,m5,UV,13.64838966
#970,m2,UV,13.64916676
#974,m3,UV,13.64916676
#003,m5,UV,13.64994345
#131,m1,UV,13.64994345
#303,m3,UV,13.64994345
#970,m4,UV,13.64994345
#006,m6,UV,13.65149557
#022,m5,UV,13.65149557
#282,m1,UV,13.65304602
#282,m1,UV,13.65304602
#282,m1,UV,13.65304602
#970,m3,UV,13.65304602
#974,m3,UV,13.65304602
#003,m2,UV,13.65382062
#263,m3,UV,13.65382062
#006,m5,UV,13.65459481
#289,m1,UV,13.65459481
#022,m1,UV,13.65536858
#970,m1,UV,13.65536858
#006,m1,UV,13.65614193
#131,m1,UV,13.65614193
#303,m1,UV,13.65614193
#258,m1,UV,13.65691487
#263,m2,UV,13.65691487
#022,m3,UV,13.6576874
#263,m1,UV,13.6576874
#970,m4,UV,13.6576874
#003,m2,UV,13.65845952
#131,m1,UV,13.65923122
#263,m3,UV,13.65923122
#263,m2,UV,13.66000251
#303,m1,UV,13.66000251
#303,m1,UV,13.66000251
#970,m5,UV,13.66000251
#003,m5,UV,13.66077338
#009,m3,UV,13.66077338
#131,m1,UV,13.66077338
#009,m1,UV,13.66154385
#131,m3,UV,13.66154385
#258,m1,UV,13.66154385
#291,m2,UV,13.66154385
#258,m2,UV,13.6623139
#317,m1,UV,13.6623139
#317,m2,UV,13.66385277
#003,m1,UV,13.6646216
#003,m4,UV,13.6646216
#006,m1,UV,13.6646216
#282,m1,UV,13.6646216
#970,m6,UV,13.6646216
#022,m6,UV,13.66539001
#282,m2,UV,13.66615801
#970,m3,UV,13.66615801
#974,m2,UV,13.66615801
#303,m3,UV,13.66692561
#970,m5,UV,13.66692561
#003,m3,UV,13.6676928
#970,m6,UV,13.6676928
#003,m2,UV,13.66845957
#009,m3,UV,13.66845957
#006,m2,UV,13.66922595
#006,m3,UV,13.67075747
#131,m3,UV,13.67152262
#003,m5,UV,13.67228737
#009,m4,UV,13.67228737
#282,m1,UV,13.67228737
#003,m3,UV,13.67305171
#303,m3,UV,13.67305171
#009,m1,UV,13.67381565
#258,m1,UV,13.67381565
#258,m2,UV,13.67457918
#289,m1,UV,13.67457918
#022,m4,UV,13.67534231
#131,m1,UV,13.67534231
#131,m1,UV,13.67534231
#009,m2,UV,13.67610503
#131,m4,UV,13.67686736
#022,m2,UV,13.67762928
#258,m1,UV,13.67762928
#974,m1,UV,13.67762928
#009,m1,UV,13.67839079
#289,m1,UV,13.67839079
#291,m2,UV,13.67915191
#291,m3,UV,13.67991263
#006,m4,UV,13.68067294
#009,m4,UV,13.68067294
#291,m3,UV,13.68067294
#970,m1,UV,13.68067294
#303,m2,UV,13.68143285
#003,m2,UV,13.68219237
#003,m5,UV,13.68219237
#022,m1,UV,13.68295148
#022,m2,UV,13.68295148
#970,m1,UV,13.68295148
#022,m1,UV,13.68371019
#022,m3,UV,13.68371019
#022,m3,UV,13.68446851
#258,m2,UV,13.68446851
#263,m1,UV,13.68446851
#263,m2,UV,13.68446851
#291,m3,UV,13.68446851
#009,m2,UV,13.68522643
#131,m3,UV,13.68522643
#282,m2,UV,13.68522643
#006,m1,UV,13.68674107
#009,m4,UV,13.68674107
#281,m2,UV,13.68674107
#282,m2,UV,13.68674107
#003,m2,UV,13.68749779
#006,m6,UV,13.68749779
#258,m2,UV,13.68749779
#970,m4,UV,13.68749779
#258,m2,UV,13.68825412
#970,m3,UV,13.68825412
#003,m2,UV,13.68901005
#970,m6,UV,13.68901005
#263,m3,UV,13.68976558
#970,m1,UV,13.68976558
#009,m3,UV,13.69052072
#009,m4,UV,13.69052072
#022,m3,UV,13.69052072
#003,m1,UV,13.69127547
#009,m3,UV,13.69127547
#009,m4,UV,13.69127547
#258,m2,UV,13.69127547
#970,m1,UV,13.69127547
#970,m4,UV,13.69127547
#263,m3,UV,13.69202982
#006,m4,UV,13.69278378
#009,m3,UV,13.69278378
#022,m3,UV,13.69278378
#317,m1,UV,13.69353734
#974,m1,UV,13.69429051
#003,m2,UV,13.69504328
#258,m1,UV,13.69504328
#006,m6,UV,13.69579567
#291,m1,UV,13.69579567
#970,m1,UV,13.69654766
#009,m2,UV,13.69729926
#009,m4,UV,13.69805047
#282,m2,UV,13.69805047
#303,m3,UV,13.69880128
#003,m5,UV,13.69955171
#263,m2,UV,13.69955171
#022,m3,UV,13.70105139
#970,m4,UV,13.70105139
#003,m2,UV,13.70180065
#970,m5,UV,13.70180065
#003,m2,UV,13.70254952
#258,m1,UV,13.70254952
#303,m2,UV,13.70254952
#003,m4,UV,13.703298
#006,m1,UV,13.703298
#006,m2,UV,13.703298
#131,m3,UV,13.70479379
#003,m6,UV,13.70554111
#003,m2,UV,13.70628804
#022,m4,UV,13.70628804
#131,m3,UV,13.70628804
#003,m2,UV,13.70703458
#009,m2,UV,13.70703458
#003,m4,UV,13.70778074
#009,m2,UV,13.70778074
#022,m2,UV,13.70778074
#006,m1,UV,13.70852651
#131,m2,UV,13.70852651
#289,m3,UV,13.7092719
#317,m2,UV,13.7092719
#003,m4,UV,13.71076152
#009,m1,UV,13.71150575
#022,m1,UV,13.71150575
#258,m1,UV,13.7122496
#282,m2,UV,13.7122496
#003,m1,UV,13.71299306
#974,m3,UV,13.71299306
#263,m2,UV,13.71373615
#258,m1,UV,13.71447885
#022,m5,UV,13.71522117
#303,m3,UV,13.71522117
#003,m4,UV,13.71670466
#006,m1,UV,13.71670466
#006,m1,UV,13.71670466
#009,m2,UV,13.71670466
#022,m1,UV,13.71744583
#009,m1,UV,13.71818662
#131,m3,UV,13.71818662
#263,m1,UV,13.71818662
#003,m6,UV,13.71892704
#006,m1,UV,13.71892704
#303,m1,UV,13.71892704
#003,m4,UV,13.71966707
#303,m1,UV,13.71966707
#970,m1,UV,13.71966707
#003,m5,UV,13.72040672
#022,m2,UV,13.72040672
#263,m2,UV,13.72040672
#009,m3,UV,13.7218849
#009,m1,UV,13.72262341
#003,m3,UV,13.72336155
#003,m1,UV,13.72409932
#003,m6,UV,13.7248367
#003,m1,UV,13.72557371
#006,m1,UV,13.72557371
#281,m3,UV,13.72557371
#009,m1,UV,13.7270466
#003,m6,UV,13.72778248
#006,m5,UV,13.72778248
#009,m4,UV,13.72778248
#258,m1,UV,13.72778248
#289,m3,UV,13.72925312
#131,m2,UV,13.72998788
#263,m2,UV,13.72998788
#006,m4,UV,13.73072226
#258,m2,UV,13.73072226
#303,m3,UV,13.73072226
#970,m2,UV,13.73145627
#003,m3,UV,13.7321899
#003,m4,UV,13.7321899
#281,m2,UV,13.73292317
#291,m2,UV,13.73365606
#003,m2,UV,13.73438858
#003,m2,UV,13.73438858
#009,m3,UV,13.73438858
#022,m5,UV,13.73438858
#303,m2,UV,13.73438858
#022,m4,UV,13.73512072
#289,m1,UV,13.73512072
#009,m2,UV,13.7358525
#022,m5,UV,13.7358525
#263,m1,UV,13.7358525
