"","mouse_id","month","treatment","clade_volume","ln2volume","density"
"715","#022","m1","UV",47639.11946,15.53985913,0.396341463414634
"716","#006","m1","UV",47908.9315,15.54800702,0.39689578713969
"717","#022","m1","UV",47978.11407,15.55008883,0.397450110864745
"718","#006","m1","UV",48088.80619,15.55341349,0.3980044345898
"719","#970","m1","UV",48206.41656,15.55693757,0.398558758314856
"720","#970","m1","UV",48483.14685,15.56519572,0.399113082039911
"721","#006","m1","UV",48600.75722,15.56869117,0.399667405764967
"722","#006","m1","UV",48669.9398,15.57074337,0.400221729490022
"723","#022","m1","UV",48898.24229,15.57749499,0.400776053215078
"724","#003","m1","UV",48925.91531,15.57831122,0.401330376940133
"725","#970","m1","UV",49064.28046,15.58238548,0.401884700665188
"726","#022","m1","UV",49313.33772,15.58969028,0.402439024390244
"727","#970","m1","UV",49430.94809,15.59312696,0.402993348115299
"728","#006","m1","UV",49534.72195,15.59615253,0.40410199556541
"729","#006","m1","UV",49534.72195,15.59615253,0.40410199556541
"730","#006","m1","UV",49603.90453,15.59816607,0.404656319290466
"731","#970","m1","UV",49680.00536,15.60037771,0.405210643015521
"732","#006","m1","UV",49707.67838,15.6011811,0.405764966740576
"733","#022","m1","UV",49818.3705,15.60439021,0.406319290465632
"734","#006","m1","UV",49984.40867,15.60919053,0.406873614190687
"735","#006","m1","UV",50164.28336,15.61437292,0.407427937915743
"736","#022","m1","UV",50178.11988,15.61477079,0.407982261640798
"737","#003","m1","UV",50454.85017,15.62270534,0.408536585365854
"738","#006","m1","UV",50551.70577,15.62547215,0.409090909090909
"739","#006","m1","UV",51070.57506,15.64020468,0.409645232815965
"740","#022","m1","UV",51098.24809,15.64098621,0.41019955654102
"741","#970","m1","UV",51174.34892,15.64313322,0.410753880266075
"742","#006","m1","UV",51208.94021,15.64410808,0.411308203991131
"743","#970","m1","UV",51368.06013,15.64858397,0.411862527716186
"744","#022","m1","UV",51451.07921,15.65091372,0.412416851441242
"745","#970","m1","UV",51748.56427,15.65923122,0.412971175166297
"746","#003","m1","UV",51755.48253,15.65942408,0.413525498891353
"747","#022","m1","UV",51803.91033,15.66077338,0.414079822616408
"748","#022","m1","UV",52039.13108,15.66730925,0.414634146341463
"749","#006","m1","UV",52232.84228,15.67266959,0.415188470066519
"750","#003","m1","UV",52419.63523,15.67781969,0.415742793791574
"751","#006","m1","UV",52564.91863,15.68181266,0.41629711751663
"752","#970","m1","UV",52689.44726,15.68522642,0.416851441241685
"753","#003","m1","UV",52696.36552,15.68541584,0.417405764966741
"754","#006","m1","UV",52730.95681,15.68636255,0.417960088691796
"755","#022","m1","UV",52945.42278,15.69221835,0.418514412416851
"756","#970","m1","UV",53007.6871,15.69391397,0.419068736141907
"757","#970","m1","UV",53152.9705,15.6978627,0.419623059866962
"758","#003","m1","UV",53215.23481,15.69955171,0.420731707317073
"759","#022","m1","UV",53215.23481,15.69955171,0.420731707317073
"760","#003","m1","UV",53505.80162,15.70740771,0.421286031042129
"761","#970","m1","UV",53706.43108,15.71280723,0.421840354767184
"762","#003","m1","UV",53720.26759,15.71317887,0.422394678492239
"763","#970","m1","UV",53844.79622,15.7165193,0.422949002217295
"764","#006","m1","UV",53879.38751,15.71744583,0.42350332594235
"765","#022","m1","UV",53927.81531,15.71874197,0.424057649667406
"766","#006","m1","UV",54294.48295,15.72851799,0.424611973392461
"767","#970","m1","UV",54578.13149,15.73603538,0.425166297117517
"768","#006","m1","UV",54806.43398,15.74205765,0.425720620842572
"769","#970","m1","UV",54827.18875,15.74260388,0.426274944567627
"770","#006","m1","UV",54834.10701,15.74278591,0.426829268292683
"771","#970","m1","UV",54841.02527,15.74296792,0.427383592017738
"772","#022","m1","UV",54903.28958,15.74460497,0.427937915742794
"773","#970","m1","UV",54910.20784,15.74478675,0.428492239467849
"774","#022","m1","UV",54986.30867,15.74678482,0.429046563192905
"775","#970","m1","UV",55124.67382,15.75041059,0.42960088691796
"776","#970","m1","UV",55352.97631,15.75637327,0.430155210643016
"777","#970","m1","UV",55401.40411,15.75763492,0.430709534368071
"778","#003","m1","UV",55435.99539,15.75853542,0.431263858093126
